index,위도,경도,수요 지수,인프라 지수,접근성 지수,합산 지수,순위
106,37.519322785202746,126.83940871919394,0.5037588467878915,0.8659742549,0.1162895297366892,4.987080650000728,75
246,37.51723946191077,126.87054581699068,0.4586046296625118,0.917354429,0.1973461699171442,4.98102897580936,76
103,37.51256300391995,126.8394683040335,0.5639699908577006,0.7501197682,0.0473714784605611,4.978802438467326,77
118,37.51933857395786,126.842237632826,0.4401346279289892,0.9389095399,0.2280418661059153,4.974710579585766,78
139,37.5216232107189,126.84787585583,0.5291008785197245,0.7661924295,0.1257083844316788,4.958406898981705,79
221,37.51046453041773,126.86777399405572,0.4639107989313343,0.8864720853,0.1838738717315459,4.924156707651098,80
181,37.52844494855639,126.85913406519724,0.4404120493122635,0.9667262702,0.1659425139366844,4.907809864146951,81
288,37.52402930331084,126.87614724292308,0.3793684210526316,0.9614281965,0.3515808497555772,4.902228618826944,82
167,37.52166976774421,126.8563628781584,0.447992291124867,0.9773619206,0.1173215747689109,4.8773207374870235,83
204,37.51946244497498,126.86486902038088,0.5028227069026989,0.8251573717,0.0996796515913808,4.866610287998956,84
211,37.5352353165994,126.86473527224202,0.4814736842105264,0.9234553284,0.0629479527256791,4.861648667514517,85
79,37.535063778955454,126.83361059862624,0.4830205729193254,0.7720328059,0.2036858751150774,4.849560799546107,86
188,37.51944719822665,126.8620400893931,0.4949897903630088,0.8097580782,0.1268640846290514,4.843183067836156,87
89,37.51705367042347,126.83659975664844,0.4415440251821927,0.9022548665,0.1888893795839886,4.8315526432611335,88
276,37.53753394357683,126.87320500481816,0.3934736842105263,0.91795856,0.3169417767616614,4.830642778786481,89
107,37.52157604388881,126.83938885315696,0.433288984127715,0.971459994,0.1372619892854837,4.8171778713372575,90
223,37.51497107893472,126.86773597800936,0.5048441047193933,0.7531987879,0.107992404039855,4.751447012196071,91
141,37.52612973311085,126.84783662756108,0.5087924084064757,0.8385515723,0.0,4.729857595038854,92
212,37.53748858049351,126.86471615685264,0.4804210526315789,0.8174902024,0.1032425509652916,4.723991822520056,93
129,37.52160755619808,126.84504685274244,0.4117453404001752,0.906751666,0.2161519463798591,4.716279267160769,94
245,37.51498618773479,126.87056474314618,0.3903824533490804,0.9001888905,0.2822395173372015,4.707151535768886,95
320,37.53532542531375,126.88171247630586,0.4134736842105262,0.8043500733,0.305434372738792,4.700410997340741,96
201,37.51270262979825,126.86492630910408,0.4977692123609634,0.6806016113,0.176054381095707,4.699927258957195,97
216,37.54650162736719,126.86463967400404,0.5096842105263159,0.8179197949,0.0,4.693944852957895,98
174,37.51267207596708,126.85926895951826,0.4954951398171823,0.7573613381,0.0909578859043303,4.669609286911754,99
192,37.52846026801272,126.86196333434977,0.3838129104448241,0.8937331781,0.2843273872410969,4.658998593351138,100
150,37.52614532239773,126.85066580298106,0.4424334471289578,0.9278557585,0.0701281053922484,4.650568410558243,101
38,37.53728495646396,126.8279313736887,0.3042284642272199,0.9609329409,0.4470555463078402,4.641347759778999,102
119,37.52159183392133,126.84221785184825,0.4204030663841397,0.9367835903,0.121915839751059,4.639817258406956,103
278,37.54204047609353,126.87316727850668,0.5271578947368422,0.7339497038,0.0,4.630846776021053,104
95,37.53057320700452,126.83648003007325,0.3672486556918922,0.9016290911,0.3022390417404124,4.611228199832178,105
191,37.52620700187153,126.86198252631594,0.3888664049865596,0.945289153,0.1870019397554753,4.597780615430309,106
120,37.52384509301408,126.84219806866764,0.4294634772975911,0.9979008942,0.0098740687645014,4.59233078971455,107
206,37.52396898407564,126.86483081726492,0.3825495368093901,0.93671313,0.2088488179721232,4.586421116800587,108
74,37.52379751580101,126.83371082403478,0.3887922994194319,0.9078593679,0.2185679780681937,4.585608488452978,109
236,37.54426355946382,126.86748866722316,0.5157894736842105,0.7437045552,0.0,4.582145952505263,110
202,37.51495590239389,126.86490721498946,0.4588573043895987,0.8105385402,0.1000642055665207,4.5743493178706345,111
127,37.517101032856665,126.84508624238572,0.5027521344641748,0.7766575749,0.0,4.569827956585049,112
217,37.54875488690983,126.86462054796792,0.3863157894736842,0.9588229756,0.1640985572431692,4.563737802528443,113
157,37.52165431649213,126.85353386854749,0.3352993628441615,0.930097047,0.3447193469376662,4.561428964940301,114
270,37.52401432514639,126.87331813335066,0.3903157894736842,0.901816281,0.1993810447502607,4.5442893883426265,115
253,37.533012356783054,126.87041327487374,0.3677894736842105,0.9256913936,0.2409930460955202,4.540105721496304,116
19,37.53501557240108,126.82512209763576,0.3988594226566,0.751272007,0.31327560494213,4.5222517598238605,117
259,37.54653194702662,126.87029958508164,0.4109473684210527,0.9087904427,0.1158682868663946,4.515001669659105,118
53,37.52378152120826,126.83088174694096,0.4040943267399274,0.8307628437,0.210988324098829,4.508068296037223,119
251,37.52850581974106,126.87045115459328,0.4153684210526316,0.7852313322,0.2166934472953829,4.4960600853065555,120
59,37.53730102661535,126.83076095914656,0.4365104635636087,0.7804612863,0.138412933514966,4.456811221011584,121
94,37.52831995308493,126.83649999005804,0.4445641621533432,0.7369765681,0.1413595953350749,4.42405729979021,122
189,37.52170046697848,126.86202090383738,0.2981561779624044,0.8610286441,0.4427547924869295,4.396503940948286,123
37,37.53503170904043,126.82795159571728,0.2597317795189369,0.9866240853,0.4296357947731912,4.390910437260003,124
36,37.53277846074569,126.827971815494,0.4246312581437503,0.8308255417,0.0827300614538993,4.3748987551703005,125
131,37.52611407605692,126.84500745432553,0.4703359976404935,0.7178821737,0.0430863513912904,4.343953036025542,126
176,37.51717861534386,126.85923042901264,0.4191873722369736,0.8487028645,0.0582483770259573,4.329026716473757,127
113,37.508072261080365,126.84233650468072,0.4394013504039164,0.3555865308,0.4852276240203555,4.31803641206421,128
18,37.53276232541162,126.8251424025273,0.4173829294129893,0.696848065,0.2093794481038975,4.316752602685731,129
92,37.523813442633,126.83653990336016,0.4348997238456618,0.7297776393,0.1233494243580292,4.315652470390029,130
58,37.53504777789194,126.83078109605056,0.4155708472302991,0.7784213077,0.1275768003886305,4.305421299559056,131
208,37.52847551969572,126.86479260563956,0.3749473684210527,0.9180754823,0.1049397520781881,4.295714679282693,132
149,37.523892060375935,126.85068533312864,0.2571143274772732,0.8839980929,0.4891383884742515,4.288958927612143,133
90,37.51930692869751,126.83657980777396,0.2514767384644591,0.9832980456,0.4051493543773588,4.285755230741472,134
331,37.53534020616565,126.88454201762286,0.412,0.8230461948,0.073572784992883,4.265237959585766,135
163,37.51265669744921,126.85644028793816,0.3625882333695342,0.913932676,0.130522782784755,4.264440317786715,136
156,37.51940105147385,126.8535533092856,0.2519167029055231,0.872942117,0.4862379274850781,4.229860306403294,137
311,37.53981711576548,126.87884555548412,0.4235789473684211,0.7151041276,0.1289981553638825,4.229678250138291,138
297,37.5443087301198,126.8759782878444,0.4372631578947368,0.7901105104,0.0113409451467046,4.22648185846183,139
73,37.52154426055714,126.83373086242082,0.3368459435156445,0.9454083587,0.1443959411211175,4.200684260736102,140
56,37.53054127783176,126.8308213631319,0.321543916195149,0.9107852359,0.2148793852571789,4.180592739485252,141
72,37.51929100444233,126.83375089857556,0.3277855326021932,0.8580198149,0.2472926652783769,4.177338155969913,142
247,37.51949273521679,126.8705268887275,0.2119940960258113,0.9623139762,0.4836968817836238,4.163986292122115,143
210,37.53298205183505,126.8647543855028,0.3431578947368421,0.9548085321,0.0943135609630155,4.157191554547084,144
294,37.53754892901303,126.87603462502015,0.4218947368421052,0.7770645033,0.0330261204550781,4.1515496685627875,145
275,37.53528067601341,126.8732238648232,0.3863157894736842,0.9058220881,0.00619227019333,4.141923453428765,146
228,37.52623743500196,126.86764090084375,0.3446315789473684,0.9022255791,0.1166727248638604,4.105586081611931,147
154,37.5148945188261,126.85359218426792,0.4017528160679857,0.7847201875,0.0598192052777655,4.099595681963445,148
52,37.52152826725832,126.83090187039494,0.3863761898425116,0.8303792487,0.0510709420553254,4.0811575205657205,149
298,37.54656199541536,126.8759595046028,0.3027368421052632,0.9574172319,0.1740147502947001,4.07928501702098,150
203,37.51720917411948,126.86488811874848,0.1404871482602516,0.9755794356,0.6049210679186185,4.003923896598747,151
