위도,경도,수요 지수
37.51021361758696,126.8225167670487,0.0
37.51472012549854,126.82247603015448,0.0
37.51697337814755,126.82245565830496,0.0
37.532746122295364,126.8223129918216,0.0
37.53499936797408,126.82229260181555,0.03302016421791136
37.53725261278143,126.82227220953871,0.0
37.5395058567174,126.82225181499085,0.0
37.54175909978195,126.82223141817167,0.0
37.5079765510275,126.82536560716505,0.0
37.51022980759994,126.8253453271302,0.0
37.512483063301296,126.82532504483693,0.0
37.514736318131554,126.82530476028504,0.16221717478971498
37.51698957209068,126.82528447347427,0.0
37.51924282517869,126.8252641844043,0.0
37.52149607739552,126.82524389307494,0.0
37.52374932874116,126.82522359948587,0.0
37.52600257921562,126.82520330363683,0.0
37.53050907755087,126.82516270515781,0.08496652012169875
37.53276232541162,126.8251424025273,0.4173829294129893
37.53501557240108,126.82512209763576,0.39885942265660007
37.53726881851927,126.82510179048292,0.10409405427231813
37.53952206376614,126.82508148106852,0.12885917743575162
37.54177530814169,126.82506116939231,0.0
37.54402855164587,126.825040855454,0.0
37.5462817942787,126.82502053925336,0.0
37.507992672008676,126.8281940844943,0.0
37.510245929885535,126.82817388947004,0.13240155699347447
37.512499186891404,126.82815369219684,0.1374550515352102
37.514752443026225,126.82813349267451,0.21452084329667911
37.51700569829002,126.82811329090273,0.0698658352659466
37.51925895268275,126.82809308688127,0.0
37.521512206204385,126.82807288060982,0.0883893420223359
37.52376545885492,126.82805267208818,0.2248995331183353
37.52601871063435,126.82803246131603,0.0
37.52827196154262,126.82801224829313,0.0
37.53052521157975,126.82799203301921,0.24805391656382192
37.53277846074569,126.82797181549401,0.42463125814375036
37.53503170904043,126.82795159571727,0.25973177951893694
37.53728495646396,126.8279313736887,0.30422846422721994
37.539538203016264,126.82791114940804,0.2122149578395035
37.54179144869732,126.82789092287507,0.41134265547068843
37.54404469350708,126.82787069408947,0.2995975875381226
37.54629793744556,126.82785046305098,0.0
37.548551180512746,126.82783022975937,0.0
37.50350220430348,126.83106277738169,0.0
37.50575546522108,126.83104267184638,0.0
37.50800872526781,126.83102256407216,0.0
37.5102619844436,126.83100245405875,0.36789440263835665
37.512515242748485,126.83098234180594,0.6705987256883231
37.514768500182406,126.83096222731339,0.24231506327622526
37.51702175674537,126.83094211058089,0.3239290001252564
37.51927501243734,126.83092199160818,0.12382561581716761
37.52152826725832,126.83090187039494,0.38637618984251165
37.52378152120826,126.83088174694097,0.4040943267399274
37.526034774287155,126.83086162124599,0.0
37.528288026495005,126.83084149330972,0.02255035605125654
37.53054127783176,126.8308213631319,0.321543916195149
37.53279452829741,126.83080123071228,0.2967787930317155
37.53504777789194,126.83078109605057,0.41557084723029913
37.537301026615346,126.83076095914655,0.43651046356360873
37.53955427446759,126.83074081999992,0.28228213557019344
37.54180752144866,126.83072067861042,0.0
37.54406076755853,126.8307005349778,0.0
37.546314012797176,126.83068038910174,0.0
37.5485672571646,126.8306602409821,0.0
37.50351818725367,126.83389108920485,0.0
37.50577144946459,126.83387106866175,0.23448214673653503
37.50802471080469,126.8338510458892,0.0053061692688224525
37.510277971273965,126.83383102088693,0.1859685991358726
37.512531230872376,126.8338109936547,0.24635785890961384
37.514784489599926,126.83379096419225,0.055335765232005577
37.51703774745658,126.83377093249929,0.2601344644484237
37.51929100444233,126.83375089857557,0.32778553260219323
37.52154426055714,126.83373086242082,0.3368459435156445
37.52379751580101,126.83371082403478,0.3887922994194319
37.52605077017391,126.83369078341721,0.21624180713437074
37.52830402367582,126.83367074056784,0.42161112117259997
37.53055727630674,126.8336506954864,0.40469835413415756
37.53281052806661,126.83363064817262,0.5377857233295198
37.535063778955454,126.83361059862624,0.4830205729193254
37.53731702897325,126.83359054684699,0.34671172428806923
37.539570278119946,126.83357049283462,0.18906057439401686
37.54182352639555,126.83355043658888,0.0
37.50353410249243,126.83671940325719,0.0
37.50578736599118,126.83669946770657,0.10132256556180014
37.50804062861919,126.83667952993595,0.0
37.51029389037645,126.8366595899451,0.11597769973283359
37.51254715126293,126.83663964773372,0.6261279737210493
37.514800411278614,126.8366197033016,0.1216108487049906
37.51705367042347,126.83659975664843,0.44154402518219277
37.51930692869751,126.83657980777397,0.2514767384644591
37.5215601861007,126.83655985667798,0.16892632791968068
37.523813442633,126.83653990336015,0.4348997238456618
37.526066698294414,126.83651994782028,0.16852364299019396
37.52831995308493,126.83649999005804,0.44456416215334327
37.530573207004515,126.83648003007323,0.3672486556918922
37.53282646005315,126.83646006786554,0.19791964284272479
37.535079712230804,126.83644010343474,0.0
37.537332963537494,126.83642013678056,0.0
37.5035499500196,126.83954771952926,0.0
37.5058032148007,126.83952786897136,0.0
37.50805647871113,126.83950801620296,0.08287731048446498
37.5103097417509,126.83948816122376,0.29992490105201197
37.51256300391995,126.8394683040335,0.5639699908577006
37.51481626521831,126.83944844463196,0.18644312235235316
37.517069525645894,126.83942858301886,0.4161748746245291
37.519322785202746,126.83940871919394,0.5037588467878915
37.52157604388881,126.83938885315695,0.433288984127715
37.523829301704076,126.83936898490761,0.6402690378838911
37.52608255864853,126.83934911444564,0.35577213520152057
37.52833581472216,126.83932924177084,0.19248339629465405
37.530589069924936,126.8393093668829,0.0
37.50581899589298,126.84235627244666,0.01920327925859554
37.508072261080365,126.84233650468072,0.4394013504039164
37.51032552539715,126.84231673471345,0.2574755469014323
37.51257878884332,126.8422969625446,0.6698407015070629
37.514832051418836,126.8422771881739,0.7185912566690589
37.51708531312369,126.84225741160112,0.5156380522077499
37.51933857395786,126.842237632826,0.4401346279289892
37.52159183392133,126.84221785184825,0.42040306638413977
37.523845093014074,126.84219806866763,0.4294634772975911
37.52609835123609,126.8421782832839,0.25832238226573334
37.505834709267845,126.84518467812305,0.0
37.50808797572671,126.84516499535981,0.46087870220629296
37.51034124131505,126.84514531040472,0.15615298133963218
37.512594506032826,126.84512562325752,0.04068063106097213
37.514847769880035,126.84510593391794,0.045906081961486524
37.517101032856665,126.84508624238573,0.5027521344641748
37.51935429496269,126.84506654866065,0.5287253124160685
37.521607556198084,126.84504685274244,0.4117453404001752
37.523860816562824,126.84502715463081,0.6163092845794309
37.52611407605692,126.84500745432553,0.4703359976404935
37.528367334680325,126.84498775182634,0.0
37.50810362265001,126.84799348823077,0.0
37.51035688950441,126.84797388828811,0.031584340885847925
37.512610155488325,126.8479542861628,0.04295470360475319
37.51486342060176,126.84793468185458,0.054577741050745227
37.51711668484467,126.84791507536322,0.5557052026916789
37.51936994821707,126.84789546668846,0.6589938871050237
37.5216232107189,126.84787585583001,0.5291008785197245
37.52387647235017,126.84785624278763,0.38255068301238776
37.52612973311085,126.84783662756107,0.5087924084064757
37.528382993000925,126.84781701015005,0.0
37.510372469965084,126.85080246835412,0.4244935415057962
37.512625737209675,126.85078295125096,0.23448214673653503
37.514879003583836,126.8507634319744,0.15590030661254536
37.51713226908757,126.85074391052414,0.3587981124632325
37.51938553372084,126.85072438689991,0.3388368090233766
37.52163879748365,126.8507048611015,0.4376326273143089
37.523892060375935,126.85068533312864,0.25711432747727325
37.52614532239773,126.85066580298106,0.4424334471289578
37.528398583549,126.85064627065849,0.0
37.510387982696905,126.85363105059332,0.10890280737440365
37.51264125119668,126.8536116185126,0.9480355760296116
37.514894518826104,126.85359218426791,0.4017528160679857
37.517147785585166,126.85357274785899,0.17737765841492198
37.51940105147385,126.85355330928559,0.2519167029055231
37.52165431649213,126.85353386854747,0.33529936284416156
37.52390758063998,126.85351442564438,0.6549328926089427
37.5261608439174,126.853494980576,0.8547986017345882
37.52841410632437,126.85347553334218,0.20062373330690603
37.508150157079996,126.85647897990006,0.0
37.51040342769973,126.85645963499623,0.0
37.51265669744921,126.85644028793817,0.3625882333695342
37.5149099663284,126.85642093872562,0.0
37.51716323433732,126.85640158735832,0.5493148566866672
37.519416501475924,126.856382233836,0.7231550689223742
37.52166976774421,126.85636287815841,0.44799229112486705
37.523923033142125,126.85634352032532,0.758276855987437
37.5261762976697,126.85632416033646,0.6433098551629507
37.52842956132689,126.85630479819159,0.2789528987038089
